,customer_age,customer_gender,is_premium_member,product_category,unit_price,quantity,total_spent,tax_amount,customer_rating,review_count,payment_method,used_discount_coupon,returned_item,shipping_region,device_type
22539,58,M,0,Electronics,465.7737016534095,5,2328.868508267047,442.485016570739,5,77,Debit Card,0,0,North,Desktop
22540,61,M,1,Beauty,65.75230931128291,4,263.00923724513166,49.971755076575015,2,49,Crypto,0,0,North,Desktop
22541,46,F,1,Clothing,43.414707342838305,4,173.65882937135322,32.99517758055711,2,8,Credit Card,0,0,South,Tablet
22542,67,M,0,Clothing,40.58866631826727,1,40.58866631826727,7.711846600470782,2,15,Debit Card,0,0,North,Tablet
22543,22,M,0,Electronics,231.63620320543743,3,694.9086096163123,132.03263582709934,4,26,Crypto,1,0,Central,Mobile
22544,41,F,0,Books,23.439723866890176,1,23.439723866890176,4.453547534709133,2,32,Crypto,1,0,West,Tablet
22545,46,M,1,Electronics,459.5664887296626,4,1838.2659549186503,349.27053143454356,3,25,Crypto,1,0,Central,Tablet
22546,46,F,1,Clothing,35.459575913471426,2,70.91915182694285,13.474638847119142,4,33,PayPal,0,0,East,Tablet
22547,43,F,0,Electronics,632.4353997567605,3,1897.3061992702815,360.4881778613535,5,66,Credit Card,0,0,East,Desktop
22548,57,M,1,Electronics,649.9265804856066,1,649.9265804856066,123.48605029226525,5,77,Debit Card,1,1,West,Mobile
22549,20,F,0,Electronics,554.24126035612,3,1662.72378106836,315.91751840298843,1,11,Credit Card,1,0,North,Desktop
22550,19,M,0,Home,161.0710281668102,5,805.3551408340511,153.0174767584697,4,62,Credit Card,0,0,Central,Mobile
22551,42,M,0,Books,20.636912454924662,5,103.18456227462332,19.60506683217843,5,59,Credit Card,1,0,East,Desktop
22552,36,M,0,Books,14.598541993301954,2,29.197083986603907,5.547445957454743,2,7,Crypto,1,0,North,Mobile
22553,57,F,1,Home,158.33634024332287,5,791.6817012166143,150.41952323115672,3,36,Debit Card,0,0,North,Desktop
22554,19,F,0,Books,20.61630600434512,1,20.61630600434512,3.9170981408255727,4,39,Crypto,1,0,West,Desktop
22555,36,NB,1,Clothing,29.080114028775853,1,29.080114028775853,5.525221665467412,3,30,Credit Card,0,0,Central,Tablet
22556,18,F,0,Books,21.829328729406775,1,21.829328729406775,4.1475724585872875,5,66,Credit Card,0,0,West,Mobile
22557,44,F,0,Electronics,583.2468268077765,4,2332.987307231106,443.26758837391014,2,15,Debit Card,0,0,West,Desktop
22558,62,M,1,Books,17.75843426072135,1,17.75843426072135,3.3741025095370567,1,22,Crypto,0,0,North,Desktop
22559,69,F,1,Electronics,520.5162718351414,1,520.5162718351414,98.89809164867687,3,19,Credit Card,0,0,South,Tablet
22560,66,F,1,Electronics,399.74045482843553,2,799.4809096568711,151.9013728348055,1,3,Credit Card,0,0,Central,Mobile
22561,52,M,1,Clothing,43.35172933646846,1,43.35172933646846,8.236828573929007,4,46,PayPal,1,0,South,Tablet
22562,58,F,1,Clothing,24.974317456265467,4,99.89726982506187,18.980481266761757,1,4,PayPal,0,0,South,Mobile
22563,22,NB,0,Home,143.8321350908136,4,575.3285403632544,109.31242266901835,3,28,Debit Card,1,0,South,Mobile
22564,55,M,1,Books,20.364756020796463,1,20.364756020796463,3.869303643951328,3,18,Debit Card,0,0,North,Mobile
22565,21,F,0,Electronics,513.0546157212825,3,1539.1638471638475,292.441130961131,2,29,Debit Card,0,0,Central,Desktop
22566,34,F,0,Clothing,22.258096106529123,1,22.258096106529123,4.229038260240533,4,26,Debit Card,0,0,South,Tablet
22567,38,M,0,Clothing,51.0505003891853,1,51.0505003891853,9.699595073945208,5,55,PayPal,1,0,Central,Tablet
22568,65,M,0,Electronics,649.3909833115397,1,649.3909833115397,123.38428682919255,2,47,Debit Card,0,1,South,Desktop
22569,48,F,1,Clothing,39.51324099702752,5,197.56620498513763,37.53757894717615,2,29,PayPal,1,0,South,Desktop
22570,65,F,1,Electronics,437.8782596882363,4,1751.5130387529452,332.7874773630596,1,29,PayPal,0,0,West,Mobile
22571,39,F,0,Home,178.30303091215686,2,356.6060618243137,67.7551517466196,1,38,Crypto,0,0,South,Desktop
22572,28,M,0,Home,125.89352613609884,1,125.89352613609884,23.91976996585878,3,20,Crypto,0,0,Central,Tablet
22573,51,F,1,Home,155.8762747338302,1,155.8762747338302,29.61649219942774,1,20,PayPal,0,0,South,Tablet
22574,66,F,1,Electronics,290.6062109648278,5,1453.0310548241391,276.0759004165864,3,48,Credit Card,0,0,South,Tablet
22575,32,M,0,Clothing,48.35482831222666,3,145.06448493667997,27.562252137969196,1,16,PayPal,0,0,East,Desktop
22576,67,F,1,Electronics,454.5171630993697,2,909.0343261987394,172.7165219777605,2,27,PayPal,1,0,North,Mobile
22577,27,F,0,Electronics,526.6338521246623,1,526.6338521246623,100.06043190368584,1,21,Crypto,1,1,East,Mobile
22578,55,F,0,Electronics,698.5603752074953,4,2794.2415008299813,530.9058851576965,4,45,PayPal,0,1,East,Desktop
22579,49,M,1,Clothing,51.03979129955033,1,51.03979129955033,9.697560346914562,3,56,Crypto,0,0,West,Mobile
22580,65,M,0,Electronics,499.5757398275835,2,999.151479655167,189.83878113448174,4,63,PayPal,1,0,South,Tablet
22581,48,M,1,Home,166.78481721823127,3,500.3544516546938,95.06734581439181,2,52,PayPal,0,0,West,Desktop
22582,54,F,0,Home,155.26156832098593,5,776.3078416049296,147.49848990493663,2,31,PayPal,1,0,East,Tablet
22583,61,F,1,Clothing,27.7158405699427,2,55.4316811398854,10.532019416578226,2,21,Debit Card,0,0,Central,Mobile
22584,45,M,1,Clothing,41.18050780836023,4,164.72203123344093,31.297185934353777,1,45,Credit Card,0,0,North,Tablet
22585,48,F,0,Clothing,50.13540461403042,3,150.40621384209126,28.57718062999734,1,26,Crypto,0,0,Central,Desktop
22586,23,M,0,Home,95.65232310413904,5,478.2616155206952,90.86970694893209,5,30,Debit Card,1,0,East,Desktop
22587,31,M,0,Electronics,556.4335254735244,5,2782.1676273676217,528.6118491998482,5,53,PayPal,1,0,West,Desktop
22588,40,M,1,Books,20.104955245144733,1,20.104955245144733,3.8199414965774996,2,29,Debit Card,0,0,East,Mobile
22589,33,M,0,Electronics,450.34869167032883,1,450.34869167032883,85.56625141736248,2,35,PayPal,1,0,South,Desktop
22590,42,F,0,Electronics,476.60348200811126,3,1429.8104460243337,271.6639847446234,2,22,Debit Card,0,0,East,Tablet
22591,56,M,1,Home,155.3478278493077,3,466.0434835479231,88.54826187410538,3,23,Credit Card,0,0,West,Desktop
22592,19,F,0,Beauty,54.593099797663186,4,218.37239919065274,41.49075584622402,2,44,Debit Card,0,0,North,Mobile
22593,55,F,0,Home,176.19046475983913,5,880.9523237991957,167.38094152184718,1,34,Debit Card,0,0,East,Mobile
22594,58,NB,1,Clothing,43.68394017713267,5,218.41970088566336,41.49974316827604,2,27,Credit Card,0,0,South,Desktop
22595,56,M,1,Clothing,35.94979180698919,2,71.89958361397838,13.660920886655893,4,59,Crypto,1,0,East,Desktop
22596,51,F,0,Electronics,689.1142996908676,1,689.1142996908676,130.93171694126485,4,43,Crypto,0,0,West,Mobile
22597,68,M,0,Beauty,77.55309730723353,4,310.2123892289341,58.940353953497485,2,42,PayPal,0,0,North,Desktop
22598,57,M,1,Clothing,46.65773517731303,5,233.28867588656516,44.32484841844738,4,40,Credit Card,0,0,Central,Mobile
22599,60,M,1,Beauty,68.31479111629362,5,341.5739555814681,64.89905156047894,5,29,Crypto,0,0,North,Desktop
22600,42,M,0,Books,19.54720385498422,4,78.18881541993689,14.855874929788008,2,41,PayPal,1,0,North,Mobile
22601,53,M,1,Books,11.656830004509803,4,46.627320018039214,8.85919080342745,4,25,Debit Card,0,0,Central,Tablet
22602,33,M,0,Home,187.51812388361316,4,750.0724955344526,142.513774151546,2,9,Debit Card,0,0,Central,Mobile
22603,35,M,0,Clothing,29.598420269358247,4,118.39368107743299,22.494799404712268,3,46,Crypto,1,0,East,Desktop
22604,30,F,0,Beauty,50.70221474475392,1,50.70221474475392,9.633420801503245,1,16,PayPal,1,0,South,Tablet
22605,54,F,0,Beauty,64.80495432140032,4,259.21981728560127,49.25176528426424,1,9,Crypto,0,0,Central,Desktop
22606,44,M,0,Home,130.82767553528151,2,261.65535107056303,49.71451670340698,2,35,Crypto,0,0,Central,Mobile
22607,51,M,1,Clothing,49.996904272768695,5,249.98452136384347,47.49705905913026,4,39,Credit Card,1,0,South,Tablet
22608,28,M,0,Home,189.45119752342777,1,189.45119752342777,35.99572752945127,3,19,Credit Card,0,0,South,Tablet
22609,18,M,0,Clothing,54.19743412615169,2,108.39486825230338,20.595024967937643,5,29,PayPal,0,0,West,Mobile
22610,30,NB,0,Clothing,40.0646493849171,3,120.1939481547513,22.836850149402746,2,52,Crypto,1,0,East,Desktop
22611,47,F,0,Electronics,536.4174515536566,1,536.4174515536566,101.91931579519476,3,17,Debit Card,1,1,North,Tablet
22612,22,M,0,Clothing,51.93242494937375,2,103.8648498987475,19.734321480762024,2,34,Credit Card,0,0,West,Tablet
22613,35,M,0,Home,173.3683022310986,2,346.7366044621972,65.87995484781747,1,30,PayPal,0,0,West,Tablet
22614,31,M,0,Electronics,507.8400171846091,2,1015.6800343692182,192.97920653015146,5,36,Debit Card,0,0,North,Desktop
22615,30,M,0,Books,19.394254880410713,2,38.78850976082143,7.369816854556071,5,54,PayPal,0,0,Central,Mobile
22616,49,F,1,Books,24.511592146293683,2,49.023184292587366,9.3144050155916,5,37,Crypto,1,0,East,Tablet
22617,24,F,0,Electronics,625.090134206279,3,1875.2704026188371,356.30137649757904,4,24,Credit Card,0,0,East,Mobile
22618,25,F,0,Electronics,492.17147685777775,4,1968.685907431111,374.0503224119111,5,75,Crypto,0,0,South,Mobile
22619,67,F,0,Beauty,52.819186290257775,1,52.819186290257775,10.035645395148977,1,5,Crypto,0,0,East,Mobile
22620,24,M,0,Electronics,463.60002490023925,1,463.60002490023925,88.08400473104545,3,37,PayPal,1,0,East,Tablet
22621,69,M,1,Electronics,491.18286846721537,5,2455.914342336077,466.6237250438546,2,43,PayPal,1,0,North,Desktop
22622,66,F,1,Clothing,49.061109281200196,3,147.18332784360058,27.96483229028411,4,20,Debit Card,1,0,Central,Mobile
22623,33,M,0,Books,20.398779275305174,4,81.5951171012207,15.503072249231932,2,3,Debit Card,0,0,South,Desktop
22624,60,F,1,Clothing,46.167095481240324,4,184.6683819249613,35.08699256574265,1,46,Credit Card,0,0,North,Tablet
22625,48,F,1,Electronics,445.8424816515545,5,2229.2124082577725,423.5503575689768,3,54,PayPal,0,0,North,Desktop
22626,68,F,1,Clothing,42.24761486378264,5,211.2380743189132,40.13523412059351,2,16,Debit Card,0,0,West,Tablet
22627,44,F,0,Electronics,491.3905696472363,2,982.7811392944726,186.7284164659498,1,42,Credit Card,0,0,West,Desktop
22628,50,F,1,Electronics,531.6949075619726,2,1063.3898151239453,202.0440648735496,1,31,Debit Card,1,0,South,Tablet
22629,46,F,1,Clothing,40.17333614997168,1,40.17333614997168,7.63293386849462,3,32,PayPal,0,0,South,Mobile
22630,25,M,0,Clothing,38.28438332880447,3,114.85314998641343,21.82209849741855,5,32,Debit Card,0,0,South,Tablet
22631,50,F,0,Electronics,310.0194148578215,3,930.0582445734645,176.71106646895828,5,69,Debit Card,0,0,West,Mobile
22632,58,F,0,Electronics,633.6750738202553,1,633.6750738202553,120.3982640258485,1,31,Debit Card,0,1,Central,Mobile
22633,36,F,1,Books,21.22822518588261,1,21.22822518588261,4.033362785317696,2,44,PayPal,1,0,East,Tablet
22634,38,M,0,Books,17.81232763684482,2,35.62465527368964,6.768684502001031,1,18,Credit Card,0,0,North,Mobile
22635,58,F,0,Electronics,617.8603500858802,3,1853.5810502576405,352.1803995489517,2,6,Debit Card,0,1,North,Tablet
22636,38,F,0,Clothing,34.90446878926755,3,104.71340636780263,19.8955472098825,1,50,PayPal,1,0,South,Desktop
22637,42,F,1,Beauty,61.99637705537055,2,123.9927541107411,23.55862328104081,3,50,Debit Card,0,0,South,Mobile
22638,59,M,0,Electronics,561.2459582426936,2,1122.4919164853873,213.27346413222358,4,35,Debit Card,1,0,North,Tablet
22639,40,M,0,Clothing,42.72747595671231,5,213.63737978356156,40.591102158876694,1,19,Debit Card,0,0,East,Tablet
22640,28,M,0,Clothing,38.617290483900206,1,38.617290483900206,7.33728519194104,4,36,Debit Card,1,0,South,Desktop
22641,50,F,1,Electronics,387.1800560283621,5,1935.9002801418105,367.821053226944,2,37,Debit Card,0,0,West,Desktop
22642,37,F,0,Electronics,454.70655982660463,2,909.4131196532093,172.78849273410975,3,12,Debit Card,0,0,Central,Desktop
22643,42,M,1,Books,17.386817922198077,1,17.386817922198077,3.3034954052176344,5,62,Credit Card,1,0,Central,Desktop
22644,43,F,0,Clothing,34.549694435619,4,138.198777742476,26.25776777107044,1,8,PayPal,0,0,Central,Tablet
22645,57,F,1,Home,107.42112885330097,3,322.2633865599029,61.23004344638156,1,26,Crypto,0,0,West,Desktop
22646,69,F,1,Electronics,313.4158341169815,5,1567.0791705849074,297.74504241113243,4,22,Credit Card,0,0,North,Tablet
22647,29,F,0,Clothing,41.16119053031359,5,205.80595265156796,39.10313100379791,2,20,PayPal,0,0,South,Desktop
22648,49,F,0,Books,18.770981094643574,3,56.31294328393072,10.699459223946837,4,47,Debit Card,1,0,North,Desktop
22649,50,F,0,Electronics,554.5396809929272,1,554.5396809929272,105.36253938865616,3,54,Debit Card,0,0,Central,Mobile
22650,27,F,0,Books,22.08296933063909,1,22.08296933063909,4.195764172821427,4,18,Credit Card,1,0,East,Tablet
22651,21,F,0,Books,23.390361447326136,2,46.78072289465227,8.888337349983932,2,21,PayPal,0,0,South,Mobile
22652,32,M,0,Books,20.41284927794412,5,102.0642463897206,19.39220681404691,5,34,Crypto,0,0,South,Desktop
22653,68,F,0,Books,26.461997227202623,1,26.461997227202623,5.027779473168499,2,15,Crypto,0,0,South,Tablet
22654,23,M,0,Home,166.8535313899408,3,500.56059416982237,95.10651289226625,2,33,Credit Card,1,0,South,Mobile
22655,44,F,1,Clothing,45.67936585652471,1,45.67936585652471,8.679079512739696,5,51,PayPal,0,0,East,Tablet
22656,22,M,0,Beauty,64.43420653560753,2,128.86841307121506,24.484998483530863,3,19,Crypto,0,0,Central,Mobile
22657,22,M,0,Home,173.93082127897347,1,173.93082127897347,33.04685604300496,5,45,Crypto,1,0,East,Tablet
22658,35,M,0,Clothing,24.996306944491632,4,99.98522777796653,18.99719327781364,1,27,PayPal,0,0,North,Tablet
22659,45,M,1,Clothing,52.21239878516616,4,208.84959514066463,39.68142307672628,3,29,PayPal,0,0,West,Desktop
22660,52,F,0,Beauty,85.22584086998546,3,255.67752260995638,48.57872929589171,4,37,Debit Card,0,0,South,Mobile
22661,39,NB,0,Clothing,14.920528001548842,3,44.76158400464652,8.50470096088284,4,15,Credit Card,0,0,South,Desktop
22662,51,F,1,Clothing,32.37383569462201,3,97.12150708386602,18.453086345934544,2,10,PayPal,1,0,Central,Mobile
22663,21,M,0,Home,139.61887558960095,3,418.8566267688028,79.58275908607254,1,44,Crypto,0,0,North,Desktop
22664,35,M,0,Clothing,30.98766886127141,3,92.96300658381423,17.662971250924706,5,65,Credit Card,0,0,West,Desktop
22665,58,M,0,Electronics,557.0807936454761,4,2228.3231745819044,423.38140317056184,5,45,Crypto,0,0,East,Desktop
22666,68,F,0,Clothing,40.39913097310445,3,121.19739291931334,23.027504654669535,3,38,Debit Card,1,0,North,Desktop
22667,43,M,0,Electronics,531.2062287244589,1,531.2062287244589,100.9291834576472,2,14,PayPal,0,0,North,Mobile
22668,59,F,1,Home,171.33047323538193,2,342.66094647076386,65.10557982944513,5,28,Crypto,1,0,West,Mobile
22669,39,F,0,Home,127.98231837219686,4,511.92927348878743,97.26656196286962,1,20,Credit Card,0,0,East,Mobile
22670,64,M,1,Home,154.14845539224157,3,462.44536617672475,87.8646195735777,3,16,Crypto,0,0,Central,Mobile
22671,50,F,0,Books,18.62848434108556,1,18.62848434108556,3.5394120248062566,3,12,Credit Card,1,0,East,Desktop
22672,60,M,1,Electronics,546.5462595393757,3,1639.6387786181272,311.53136793744414,5,77,Credit Card,0,0,North,Desktop
22673,31,M,1,Home,130.70112416210281,3,392.10337248630844,74.4996407723986,2,14,Crypto,0,0,Central,Tablet
22674,48,F,0,Electronics,384.23128917427493,5,1921.1564458713747,365.0197247155612,5,72,PayPal,0,0,West,Mobile
22675,27,F,0,Electronics,268.49586156744465,4,1073.9834462697786,204.05685479125793,3,15,Credit Card,0,0,East,Tablet
22676,68,F,0,Books,16.784084475015163,3,50.35225342504549,9.566928150758644,4,47,Debit Card,0,0,East,Mobile
22677,41,M,0,Electronics,616.1491410022006,4,2464.5965640088025,468.27334716167246,4,25,PayPal,0,0,North,Mobile
22678,38,M,1,Electronics,479.021790749746,2,958.043581499492,182.0282804849035,1,5,Crypto,0,0,West,Mobile
22679,65,F,0,Electronics,518.8385211080283,1,518.8385211080283,98.57931901052538,4,27,Crypto,0,0,North,Desktop
22680,25,M,0,Clothing,37.400397045331246,3,112.20119113599374,21.31822631583881,4,15,Crypto,0,0,North,Mobile
22681,49,M,0,Electronics,662.3714504178627,3,1987.114351253588,377.55172673818174,1,4,Credit Card,0,1,North,Mobile
22682,48,F,1,Electronics,516.6871730315265,1,516.6871730315265,98.17056287599004,4,53,PayPal,1,1,East,Desktop
22683,51,F,1,Books,17.869873142113388,3,53.60961942634016,10.185827691004631,2,31,Credit Card,0,0,West,Mobile
22684,40,F,0,Clothing,42.02408398887804,4,168.09633595551216,31.938303831547312,1,18,Debit Card,0,0,Central,Tablet
22685,42,F,1,Clothing,22.946785527009414,2,45.89357105401883,8.719778500263578,3,55,Crypto,0,0,Central,Mobile
22686,24,F,0,Clothing,28.827297516190978,4,115.30919006476391,21.908746112305142,2,34,PayPal,0,0,Central,Tablet
22687,36,F,1,Clothing,50.07245935271997,4,200.28983741087987,38.05506910806717,2,25,Credit Card,0,0,East,Desktop
22688,24,M,0,Electronics,559.7196315291752,4,2238.878526116701,425.3869199621732,1,35,Credit Card,1,1,West,Tablet
22689,64,NB,1,Books,15.27459482477211,5,76.37297412386056,14.510865083533506,3,43,Debit Card,1,0,North,Mobile
22690,25,F,0,Clothing,39.84371271366683,1,39.84371271366683,7.570305415596698,1,6,Credit Card,0,0,West,Mobile
22691,31,F,0,Home,148.7830700977754,4,595.1322803911016,113.07513327430931,2,15,Debit Card,1,0,West,Tablet
22692,18,F,0,Books,25.118130870948818,3,75.35439261284645,14.317334596440826,5,63,PayPal,1,0,North,Desktop
22693,30,F,0,Home,94.42254836074932,3,283.26764508224795,53.82085256562711,4,37,Crypto,1,0,East,Mobile
22694,20,M,0,Books,19.68799149537055,1,19.68799149537055,3.7407183841204046,2,26,Crypto,0,0,South,Desktop
22695,45,M,0,Clothing,46.42401085074896,3,139.27203255224686,26.461686184926904,1,11,Credit Card,1,0,South,Desktop
22696,55,M,0,Home,194.98487298599804,1,194.98487298599804,37.04712586733963,4,41,PayPal,0,0,West,Mobile
22697,68,M,0,Clothing,42.17061869891063,4,168.68247479564252,32.04967021117208,4,27,Debit Card,1,0,South,Mobile
22698,32,F,0,Beauty,49.34959484869462,2,98.69918969738924,18.752846042503958,5,37,Debit Card,0,0,Central,Tablet
22699,53,M,1,Electronics,506.5366877054247,2,1013.0733754108494,192.48394132806138,1,50,Crypto,0,0,East,Tablet
22700,20,M,0,Home,120.54148256106308,3,361.62444768318926,68.70864505980596,3,18,Debit Card,1,0,South,Desktop
22701,21,M,0,Home,131.04447440226133,4,524.1778976090453,99.59380054571861,1,19,Credit Card,1,0,South,Tablet
22702,22,F,0,Books,15.4955857278025,2,30.991171455605,5.88832257656495,4,20,Debit Card,1,0,South,Desktop
22703,67,F,0,Electronics,323.2053331394409,4,1292.8213325577635,245.63605318597507,4,60,Credit Card,1,0,North,Tablet
22704,43,M,0,Clothing,28.319838058118044,4,113.27935223247218,21.523076924169715,2,48,Credit Card,0,0,South,Tablet
22705,42,M,0,Electronics,428.4090616141298,4,1713.6362464565193,325.59088682673865,5,77,Crypto,1,0,South,Mobile
22706,27,F,0,Books,20.123757530631185,5,100.61878765315592,19.117569654099626,2,28,Credit Card,0,0,Central,Mobile
22707,25,M,0,Home,99.2967096443782,3,297.8901289331346,56.59912449729557,2,49,Crypto,0,0,East,Tablet
22708,29,F,0,Clothing,42.14134726072589,1,42.14134726072589,8.006855979537919,4,57,Credit Card,0,0,North,Mobile
22709,20,F,0,Home,133.59186263500308,4,534.3674505400123,101.52981560260234,2,30,PayPal,0,0,West,Desktop
22710,44,M,0,Clothing,40.42929912899742,5,202.1464956449871,38.40783417254755,4,38,PayPal,1,0,North,Desktop
22711,67,F,1,Clothing,45.714307184466506,2,91.42861436893301,17.371436730097273,5,54,Debit Card,0,0,West,Mobile
22712,40,M,0,Electronics,401.23196059430325,1,401.23196059430325,76.23407251291762,5,47,Credit Card,0,0,North,Desktop
22713,57,F,1,Clothing,47.65258972936728,4,190.6103589174691,36.21596819431913,3,35,Debit Card,1,0,North,Desktop
22714,50,F,0,Electronics,547.7565265343497,4,2191.026106137399,416.2949601661058,3,27,Debit Card,1,1,South,Tablet
22715,31,M,1,Electronics,469.42531925622376,3,1408.2759577686713,267.57243197604754,4,22,Crypto,0,0,South,Tablet
22716,40,F,0,Electronics,499.64159520288365,4,1998.5663808115346,379.7276123541916,3,30,Credit Card,0,0,Central,Tablet
22717,48,F,0,Electronics,507.2172323315281,4,2028.8689293261125,385.4850965719614,2,41,Credit Card,0,1,Central,Desktop
22718,30,F,0,Home,109.85815321898201,4,439.43261287592804,83.49219644642633,4,55,Crypto,0,0,East,Mobile
22719,29,F,0,Clothing,26.883559748894115,2,53.76711949778823,10.215752704579764,1,37,Crypto,0,0,East,Desktop
22720,52,F,1,Electronics,395.5817574002184,1,395.5817574002184,75.1605339060415,3,19,Crypto,0,0,North,Mobile
22721,35,F,1,Electronics,579.4044609587891,2,1158.8089219175781,220.17369516433985,1,33,PayPal,0,0,Central,Tablet
22722,38,M,0,Electronics,750.2331619867645,2,1500.466323973529,285.0886015549705,5,47,Debit Card,0,0,South,Tablet
22723,62,F,0,Home,165.79366248557469,3,497.38098745672403,94.50238761677757,1,6,Credit Card,0,0,Central,Desktop
22724,64,F,0,Clothing,34.60740286752671,4,138.42961147010683,26.301626179320298,2,7,PayPal,1,0,East,Mobile
22725,59,F,0,Beauty,80.16204612143679,4,320.64818448574715,60.92315505229196,2,48,Debit Card,0,0,East,Mobile
22726,18,M,0,Electronics,668.0328802156408,1,668.0328802156408,126.92624724097176,5,31,PayPal,0,0,North,Mobile
22727,55,F,0,Electronics,443.34043537951493,5,2216.7021768975746,421.17341361053917,1,39,Debit Card,0,0,West,Tablet
22728,58,F,1,Books,18.78016533900303,5,93.90082669501516,17.84115707205288,1,15,PayPal,1,0,West,Tablet
22729,59,F,0,Home,132.60322903921937,1,132.60322903921937,25.194613517451682,1,8,Crypto,0,0,West,Tablet
22730,64,F,1,Clothing,48.42942358745745,2,96.8588471749149,18.40318096323383,1,37,Crypto,0,0,North,Tablet
22731,26,M,0,Electronics,480.57405459929487,1,480.57405459929487,91.30907037386602,1,14,Crypto,0,1,East,Mobile
22732,40,M,0,Clothing,40.422860953522274,2,80.84572190704455,15.360687162338465,5,42,Crypto,0,0,West,Mobile
22733,31,M,0,Books,14.347728612391649,2,28.695457224783297,5.452136872708826,3,18,Credit Card,0,0,West,Tablet
22734,28,F,0,Books,19.471852171321256,4,77.88740868528502,14.798607650204154,2,25,Credit Card,0,0,East,Tablet
22735,24,M,0,Electronics,513.3612191669112,5,2566.806095834556,487.69315820856565,1,12,Credit Card,0,1,West,Desktop
22736,48,F,1,Books,24.41047700863556,5,122.0523850431778,23.18995315820378,1,4,PayPal,0,0,East,Tablet
22737,41,M,1,Home,153.66236793564397,3,460.98710380693194,87.58754972331707,1,3,Crypto,0,0,Central,Mobile
22738,43,F,0,Clothing,41.89359917875459,3,125.68079753626378,23.87935153189012,2,4,PayPal,1,0,Central,Desktop
22739,47,M,0,Home,151.0398222907626,4,604.1592891630504,114.79026494097958,2,38,Debit Card,0,0,Central,Mobile
22740,51,F,0,Electronics,280.0964021796821,4,1120.3856087187285,212.8732656565584,3,36,Debit Card,0,0,Central,Mobile
22741,63,F,1,Electronics,652.6150018129648,5,3263.075009064824,619.9842517223166,3,50,PayPal,0,1,Central,Desktop
22742,55,M,0,Clothing,41.535908798226394,5,207.67954399113196,39.45911335831507,4,33,Debit Card,1,0,East,Mobile
22743,22,F,0,Beauty,67.48424169309628,1,67.48424169309628,12.822005921688293,2,45,Crypto,1,0,North,Mobile
22744,22,F,0,Clothing,52.27370408873348,1,52.27370408873348,9.93200377685936,2,5,Credit Card,0,0,Central,Mobile
22745,36,M,0,Beauty,81.80597142900191,4,327.22388571600766,62.17253828604146,2,27,Credit Card,0,0,North,Mobile
22746,68,F,1,Home,164.34260422013324,2,328.6852084402665,62.450189603650635,5,77,Credit Card,0,0,West,Desktop
22747,55,M,0,Home,153.57244039173315,2,307.1448807834663,58.357527348858596,1,45,Credit Card,0,0,East,Mobile
22748,45,M,0,Electronics,528.9129100242269,2,1057.8258200484538,200.98690580920623,3,8,Crypto,1,1,West,Desktop
22749,43,M,0,Electronics,548.9150513084148,2,1097.8301026168297,208.58771949719764,4,44,Debit Card,0,1,South,Tablet
22750,59,NB,0,Beauty,59.14270221389253,2,118.28540442778505,22.47422684127916,3,35,PayPal,0,0,South,Mobile
22751,40,F,1,Beauty,66.99761622010344,4,267.99046488041375,50.918188327278614,1,50,PayPal,0,0,West,Mobile
22752,63,F,0,Electronics,602.083753435682,5,3010.41876717841,571.9795657638979,2,20,PayPal,0,0,East,Mobile
22753,66,M,1,Books,27.402646102681594,4,109.61058441072637,20.82601103803801,4,41,Crypto,1,0,West,Mobile
22754,47,F,0,Home,83.90460948666043,2,167.80921897332087,31.883751604930964,5,47,Credit Card,0,0,Central,Tablet
22755,20,F,0,Beauty,55.5372061821037,2,111.0744123642074,21.104138349199406,3,15,Debit Card,0,0,South,Tablet
22756,45,F,1,Electronics,485.33248940270636,5,2426.6624470135316,461.065864932571,4,60,Crypto,0,0,North,Mobile
22757,50,M,0,Books,19.617041080459217,4,78.46816432183687,14.908951221149005,5,76,Debit Card,0,0,South,Mobile
22758,59,F,0,Home,165.14989213748285,5,825.7494606874143,156.89239753060872,4,61,Debit Card,0,0,Central,Mobile
22759,20,M,0,Electronics,319.54378709329967,4,1278.1751483731987,242.85327819090776,1,1,PayPal,0,0,North,Desktop
22760,22,F,0,Clothing,43.08600008809302,5,215.4300004404651,40.93170008368837,2,21,Debit Card,0,0,East,Desktop
22761,36,F,0,Home,129.62399005435995,4,518.4959602174398,98.51423244131357,5,52,Debit Card,0,0,South,Mobile
22762,59,F,1,Beauty,49.59759357519554,1,49.59759357519554,9.423542779287153,1,32,Debit Card,1,0,North,Tablet
22763,65,F,1,Home,158.8976965553262,1,158.8976965553262,30.190562345511978,4,22,Debit Card,0,0,North,Mobile
22764,18,M,0,Electronics,545.0687578578655,3,1635.2062735735967,310.6891919789834,4,28,Crypto,0,1,West,Tablet
22765,55,M,0,Clothing,34.16057683714203,4,136.64230734856812,25.962038396227943,4,26,Credit Card,0,0,North,Tablet
22766,26,F,0,Electronics,464.29109224338237,1,464.29109224338237,88.21530752624265,1,37,Crypto,1,0,East,Tablet
22767,22,F,0,Books,18.580988650719704,3,55.74296595215911,10.591163530910231,1,24,Crypto,0,0,West,Tablet
22768,63,F,0,Electronics,463.06961472870506,2,926.1392294574101,175.96645359690794,4,52,Crypto,0,0,West,Mobile
22769,59,M,0,Clothing,42.83962667016836,1,42.83962667016836,8.139529067331988,2,12,PayPal,1,0,North,Mobile
